longitude,latitude,incidence angle,velocity (cm/yr),standard deviation (cm/yr)
-91.6406232542612,47.6885424011858,39.2410662714838,0.231327448083616,0.033163654833091
-91.6406963352689,47.6886594635107,38.7063865937956,0.284631536928197,0.030660847338419
-91.6407541325021,47.6887787434837,38.767774930768,0.192972768478414,0.033680869115452
-91.6415021621624,47.6913530123133,39.8324757110185,0.330881474967267,0.03291682641364
-91.6419846845,47.6931998113056,38.2293483401151,0.953677562367503,0.041293142192398
-91.6404640514289,47.6884365645454,39.8159016416866,0.28590925098591,0.036495712048421
-91.6406463937593,47.6885371269592,39.3492865061144,0.265090105921591,0.035412736357972
-91.6407618350826,47.6886477922468,38.729696709126,0.188514745891525,0.035019420596566
-91.6407518530691,47.6887772950364,38.8878417177198,0.270186145879523,0.030831007698456
-91.6410869934647,47.6906451911938,40.1146077471361,-0.014138748927652,0.040651984990497
-91.6411444768434,47.6914053278204,39.4591309384961,0.196106665816497,0.041089537983595
-91.641571521336,47.6922353262891,41.4242438940197,0.622391915084193,0.026489784028453
-91.64172001074,47.6932380126739,38.3735487842862,0.765546731376283,0.03859264656267
-91.6419713589598,47.6943507942605,38.8939353318576,1.08783131213964,0.048154918559152
-91.6475480514622,47.7152737373993,43.8886431260574,0.170318808163881,0.039039031466092
-91.6404609503637,47.688177822342,42.1221219899847,0.386481619914345,0.034842241500197
-91.6423197249261,47.6967242017088,40.5662275578907,0.619663908924128,0.044571603344069
-91.6470672327303,47.7131647785921,38.3863762449448,-0.068491711352552,0.029596734303768
-91.6410513797697,47.6903891945729,41.0471476661637,-0.077138263704503,0.03409746438235
-91.6416262903441,47.6947802477093,37.3787064134554,1.1493557575568,0.0463768536822
-91.6414296299538,47.6949374910777,36.6999134230493,1.2493263538294,0.046325967696734
-91.6455780437901,47.7077586538888,39.5898161432844,0.481134999365525,0.039079425031159
-91.6469606552651,47.7131791593233,37.697971196567,-0.12180003041733,0.035412672761437
-91.640070564133,47.6877223198695,43.3811029750825,0.403410923572924,0.045150712202925
-91.6400838690023,47.6878485930347,43.9914914239322,0.465421686027534,0.034347901628061
-91.6408725692106,47.6891361796234,39.4332400406773,0.296265142835395,0.032513762520783
-91.6413002785164,47.6949553446829,37.2211238317432,1.24435230424696,0.041314373454361
-91.6429833582499,47.6977729690762,37.4183623622964,0.467457977176178,0.025311414213669
-91.6460001852002,47.7098666606978,36.5570691810369,0.152151722613041,0.035212963502886
-91.6400421187987,47.6877249480945,43.2234656813041,0.193504784364529,0.042667250354822
-91.6406203966257,47.6893006650284,41.0112409085782,0.271177287355276,0.03615165496563
-91.6455667633924,47.7089054569599,37.700782513716,0.167532110934479,0.030846502297935
-91.645904581965,47.7096221756261,36.9563014532529,0.121406295964722,0.034123511605253
-91.6457564601572,47.7100296433979,37.0713343915691,0.084555867589923,0.034513231900818
-91.6466443894636,47.7129682650877,38.6537407312045,-0.021557458514167,0.037080741771455
-91.6482050255295,47.7173485661419,37.1305509193829,-0.204239215153046,0.05788225467722
-91.6397550566853,47.6868698789959,45.5384523870721,0.688534262266374,0.037668444601944
-91.6409349770388,47.6900181419913,40.0745277547366,0.095073633780374,0.032888477044802
-91.6475335915505,47.7161653976505,39.7969233784106,-0.150204897076774,0.046663194813685
-91.6482438400407,47.7178539921299,38.9811135133386,-0.163396152525158,0.056334385863458
-91.6400805247319,47.6875862927707,41.8278230640863,0.335752956428401,0.04476257191966
-91.6401016056455,47.6877112097634,42.2190357101208,0.24094590905526,0.040257734645996
-91.6455846729819,47.7085146153284,33.6402447165113,0.115627748419068,0.038756782919999
-91.6466026735595,47.7132241689988,36.4334504230804,0.011304551709554,0.03541701784565
-91.6400038457538,47.6875963789841,41.8603838845299,0.665191841925776,0.04131595785304
-91.6401708207235,47.6876993217217,41.6173157548181,0.4505712894391,0.043478957062762
-91.6412290186787,47.6916330994094,41.4563463739824,0.173787855603775,0.033816740778334
-91.6414660069664,47.69504962572,38.7665815241228,1.06058915761231,0.041157969333073
-91.6424595678938,47.6974588955965,38.9165297958224,0.558620107802953,0.032988427279775
-91.6454481727084,47.7078961843167,39.9724574378984,-0.102023055297185,0.068432742371495
-91.6468206432159,47.7146017520957,40.3523416207257,0.335622913506234,0.028164825152139
-91.6471255182077,47.7146841590673,41.6032365400391,0.110891916856938,0.047927779121591
-91.6476106443646,47.7170425725668,32.3946944087488,-0.12305196659909,0.059421657637676
-91.6452510995024,47.7072831415562,41.944654290329,0.638664668672942,0.044122046177617
-91.6455225609647,47.7077553462387,40.6338294434218,0.026345140347403,0.06174489554177
-91.6453649635362,47.7081617334004,38.0882209359214,0.023754777795147,0.049155199564309
-91.6476158701797,47.7161458324014,37.5342825991546,0.067118920865046,0.046215347785754
-91.647818094847,47.7170089761945,32.8512593317158,0.154260110977807,0.058174787947722
-91.6401392943378,47.6873163110783,42.7161109113405,0.480073932769054,0.060275913454227
-91.6412168864139,47.6915038762657,41.0110661973364,0.012977509488376,0.030580409632108
-91.6418779537081,47.696648281799,40.4904139750807,0.468026157228604,0.053050323532746
-91.6421020628842,47.6967425788839,41.065909569011,0.57881786446552,0.047712952983564
-91.6451245779556,47.7073009097194,41.7479189901033,0.421469571022421,0.035483607864465
-91.645340122833,47.7075249161212,40.9479109958889,0.445541228440184,0.043515004974834
-91.6451174672203,47.7076867139958,40.9866309805019,0.075321121531626,0.048310847414197
-91.6409245378751,47.69154633377,41.0661872560962,-0.463240201278101,0.05546255936014
-91.6408300508404,47.6925840259511,41.3445402249353,0.276994858916841,0.030473325797365
-91.6411916448768,47.6938088154265,38.3264955982736,0.888462852601721,0.030713013667846
-91.6452327058478,47.7074110589689,41.4070271777945,0.284318976192283,0.039645832648136
-91.6400479595115,47.6877112464115,40.3500512248031,0.607389525645064,0.037260152273996
-91.6405146034663,47.6896864754014,39.7356187646057,0.323788300277969,0.033516212403409
-91.6407177101759,47.6908081515437,40.6748523178194,-0.003807926286198,0.028847344485574
-91.6409165246107,47.6918015757506,42.0181879220671,0.734830197150705,0.023859510377617
-91.641391629174,47.6945441071107,40.9151397399884,0.828091631508079,0.036158270340449
-91.6428791818466,47.698414146154,35.9923080382257,0.348311308588957,0.033585616662043
-91.647567687802,47.7171700379708,34.235976899783,0.103746968980532,0.06488259794483
-91.6409695967555,47.6916640089098,41.6296882114572,0.347164203354411,0.026402232804148
-91.6412138268379,47.6936743120384,38.253275000857,0.696680818137732,0.036060688393038
-91.6416426310608,47.6946319337556,40.7555379645778,0.945169802930902,0.035595708266008
-91.6427811828882,47.6990697579987,33.8527735558597,0.497823809984938,0.033671779284734
-91.6471469221251,47.7158252091626,35.8907357380878,-0.254217686889613,0.038927681615789
-91.6471319332057,47.7159555710655,35.5016778564094,-0.099400956965398,0.040796670190362
-91.6475704928835,47.7171675166654,34.5646125094178,0.243864853089649,0.065639732420195
-91.6408591038112,47.6915511455688,41.2315504323756,-0.221655557015406,0.044783035677826
-91.6409146742861,47.6921825857654,42.6899254481393,0.488523812989228,0.022084906318819
-91.6408888331837,47.6929541424714,40.3795095116087,0.459784944281367,0.025651563552286
-91.6416191988929,47.6956566953875,39.0702082337389,1.04838895065005,0.045309929531011
-91.6418802761983,47.695745132819,39.4241556377908,0.787061733974554,0.043756864749603
-91.641950239009,47.6967587271783,41.6220406795237,0.59718143062637,0.046835555941795
-91.6425499759589,47.6984605238077,36.6305091861212,0.479098391751978,0.028070276748756
-91.6459798013602,47.7121542866209,36.5906263563882,0.669872807008215,0.03444302060736
-91.6473571846165,47.7161760634003,37.012486802913,0.207019600214429,0.041186653921264
-91.6406828047537,47.6911926345853,39.7673482150199,-0.111495350567229,0.038219981063031
-91.6406906863612,47.6913192738659,40.2210423353393,-0.207179416369962,0.047622845357151
-91.6408879510927,47.6919291020507,42.6585717160724,0.412272558463781,0.026793660000388
-91.6408422727585,47.6920639679592,42.7298547354501,0.141042783495116,0.039479143667189
-91.6409040212517,47.6921826114415,42.7203468995545,0.107809793481997,0.039201475189997
-91.6408909885433,47.6923125472818,42.7484213045561,0.179985699010055,0.032696683702144
-91.6410373157817,47.6924184188851,42.8053142013234,0.187927070878838,0.035931175934532
-91.6417460714525,47.6965317340924,41.8452565838552,0.365844268393863,0.041180467174501
-91.646887453628,47.715732722729,36.489192498602,0.137045852191243,0.035424084152549
-91.6405764609824,47.6912069009349,40.1268062644188,0.064147174159434,0.031637622631015
-91.6405914426275,47.6913324680457,40.5805003847382,-0.259799923606371,0.048998095117367
-91.6408635356632,47.6920591739859,42.7187784656261,0.08343425396904,0.033444830693702
-91.6407851469078,47.692198978912,42.7163864695724,0.127960145849288,0.029786225961115
-91.6407765881319,47.6924562068814,42.8249804016825,0.176258331024954,0.039122809580312
-91.6407437711169,47.6925891050328,42.7565879264024,0.223396555097294,0.033836956358348
-91.6410452369481,47.6938221714027,37.1592812108336,0.860499668201917,0.042997738592469
-91.6416969420913,47.6964094323397,41.8399980211272,0.362981386014675,0.058963807428245
-91.6420257154301,47.6967443559147,41.3180635946183,0.414093724924294,0.040632512730721
-91.645726442698,47.7107811030561,36.2552254861811,0.017449817334518,0.031283787320873
-91.6460524099958,47.712652650859,32.3363124068916,0.339668239173281,0.03592567015445
-91.6405183973944,47.6913419020447,40.4794045401601,0.050747492006709,0.040497143026665
-91.6406795340203,47.6924692792319,42.7857616133045,0.231712665634656,0.039998305521816
-91.6407490610466,47.6925866190315,42.3728884344699,0.101732228224133,0.050146025827348
-91.6449776490552,47.7089716539869,38.9275619467194,0.206878886144161,0.030538546359195
-91.6454862767823,47.7106874805151,35.6274027711719,-0.099723819281579,0.031051408158464
-91.6455423507812,47.7108071145375,36.3240368412976,-0.067423067478667,0.037795682043047
-91.6470235139763,47.7160926221837,36.1425265328937,0.26378515022869,0.037177886268829
-91.6470740526732,47.7164700775188,36.6560819736885,0.170016553634618,0.056220402087744
-91.6402595253006,47.6902267947362,38.7415753074251,0.018296648185474,0.030412133143408
-91.6409043366991,47.6921778144024,42.7174253700581,0.073034169790109,0.043437297508898
-91.6407149902623,47.6923343743796,42.7319840974923,0.22003339945322,0.036172380777311
-91.640571572389,47.6924839576466,42.6111134170355,0.225352591622596,0.037069107057048
-91.640703170263,47.6925918614812,41.9891889425374,0.175737635497402,0.047773541988768
-91.641037534775,47.6940752372555,37.4598540244151,0.825035045715459,0.031634253576415
-91.6446324575266,47.7069779668824,39.3319190006648,-0.141017545221984,0.038846094469268
-91.6454016181666,47.7110826665356,37.105652399676,-0.020623027534201,0.040431846879802
-91.6458171501143,47.712171808819,37.2139373750293,0.275358935148118,0.04124568651004
-91.6392673319337,47.6862817031451,41.0887583025059,0.731570282625579,0.04962185277107
-91.6395108318052,47.687012897848,40.4531395430901,0.604785099536608,0.055054522888094
-91.6405803818066,47.6919692146694,42.3408467914486,0.224372865190465,0.025877343228611
-91.6409420362639,47.6921705384913,42.6436064847104,0.072341731812079,0.036754881847766
-91.6407252855716,47.6923312366604,42.6927653091143,0.180861243998798,0.035008380164125
-91.6406228554998,47.6924745739842,42.2222044800868,0.200880326595349,0.035114020696952
-91.640706873354,47.692589799563,41.5852011965416,0.10801879724316,0.046567256526511
-91.6404324953554,47.6925018187311,41.817902420164,0.134203282170879,0.034713997899354
-91.6404269983598,47.6926305611651,41.1808991366188,-0.006057243639193,0.041722831800877
-91.6455943402392,47.7120740279104,37.5786693770716,0.072389896345049,0.045366050738711
-91.6466489442675,47.7143485829144,37.0750572511865,0.50215387879183,0.029437513191889
-91.6402944164104,47.692521098115,41.2438363534189,0.105224070527014,0.035119251834303
-91.640363062494,47.69263870173,40.7432502334552,0.035355268254061,0.038431788616394
-91.6405347238271,47.6927405447761,40.5666446616344,0.147700990293806,0.040529558731648
-91.6406994153123,47.6928433994576,40.3884986306251,0.228376891901817,0.033120036942104
-91.6408268402533,47.6929518608799,40.1692386403844,0.312208307655108,0.033791023390062
-91.6407636091731,47.6936003308477,37.2732300519231,0.709717487434233,0.033639517433508
-91.6458993474422,47.7130486352203,32.5506201078294,-0.014428681726999,0.039229345270454
-91.6457758813299,47.7133227346812,34.6910406545067,-0.025644557757158,0.037346143609536
-91.6460591323391,47.7137935609398,37.3990031316588,0.248589416135792,0.034298210240119
-91.646780157446,47.7152273119632,38.6793082783765,0.147385919036232,0.044821497849594
-91.6401075623572,47.6899866094322,39.2986360339292,0.339559026156036,0.030430918992593
-91.6403382013625,47.6909768423108,40.0963850084096,0.272162644361106,0.026242223623618
-91.6404013948223,47.6926312513405,40.7222433858087,0.122347282224335,0.038680960962971
-91.640545492726,47.6928650337806,40.8247594869465,0.616381993287402,0.038265435316784
-91.6407154445394,47.6929669807722,40.4493735511185,0.56587198445559,0.036523698541978
-91.6408995884627,47.6947287542684,38.8195126755001,0.902279068535662,0.040871118303789
-91.6443087166045,47.7065087742341,40.5814183395866,-0.055476974337841,0.044058581423621
-91.6393688716526,47.6867720773509,40.6846315651432,0.763351595998128,0.052268412614524
-91.6393792092831,47.6881775866405,39.3726732432504,0.691976099020728,0.028510279163147
-91.6398698176157,47.6895098165461,41.1401027568917,0.550482364167841,0.028696996541053
-91.6403281454135,47.6907203720403,40.0436055899136,0.352699391590746,0.025208424192964
-91.6402151558247,47.6917620341831,40.8841350830399,0.184712511908963,0.037166238334918
-91.6404715568194,47.6928745085312,40.7649535913773,0.53567833185519,0.026801565016363
-91.6406348228799,47.6929774536679,40.336785873876,0.730277729112406,0.038401316973541
-91.641396457499,47.6965719179603,41.97820376714,0.570762393490278,0.034001613454346
-91.642863620156,47.7003234679619,37.88212340638,0.693025303097479,0.041133201929382
-91.6443136294374,47.7063786211622,40.877459517148,0.479286640698826,0.050004917672316
-91.6444913290104,47.7064797010813,40.1986693285662,0.250537729691578,0.042219260352078
-91.6444810195971,47.7066091003741,39.7699126423396,-0.114218169541032,0.038058030946005
-91.6461348806193,47.7144206528967,37.0363805725389,0.505945191267197,0.028710567528773
-91.6397100528143,47.6877421449723,37.7219089196956,0.699566088868561,0.039341086237503
-91.6401891321467,47.6916362548748,40.24127333508,0.393893500717871,0.03559373441721
-91.6405562923642,47.6929876107612,40.0503125146028,0.703961479388348,0.032719079332036
-91.6417651541181,47.6981769533426,40.1681137183793,0.498737869970732,0.028160074716935
-91.6425401827907,47.7003705244048,37.6548152878318,0.353982563054207,0.036976578616881
-91.6442992947782,47.7063792859175,40.4947105061276,0.502123030848931,0.03855433733687
-91.6443881763326,47.706621427286,40.0876412286514,-0.178733461914556,0.038379140605708
-91.6400640564919,47.6910132235446,39.4406097463182,0.462249110767541,0.031357375388483
-91.6401972039225,47.6924014622129,40.939795307613,0.202477689244364,0.024839890244228
-91.6403909919699,47.692627754591,40.776256661918,0.242181228432114,0.022786805930785
-91.6415540711265,47.6974388191982,38.3461197909314,0.620696092327571,0.040344160314568
-91.6416680779259,47.6975494335934,39.4967164369595,0.707197499280554,0.029196566544322
-91.6440708417002,47.7061562965306,41.0799380426289,0.889554738022023,0.036292778048099
-91.6449017078795,47.7090965204515,35.6010603648941,0.445729780557969,0.034245862463241
-91.6457978920845,47.7138259689747,37.9935979214368,0.281436949798633,0.032305576964983
-91.6386354074294,47.685979951747,36.9616365443313,0.760417318349146,0.049054459310569
-91.6396594600286,47.6903039870303,40.0487726501385,0.096887317883062,0.032152858597242
-91.641569115965,47.6974348016212,39.1361393070308,0.463767388469861,0.030845083232757
-91.644068839782,47.7061550383132,41.2085017177391,0.737171750029536,0.029564713927293
-91.6417468897702,47.6980464295267,40.6836540145813,0.640411373613836,0.02757591468635
-91.6443310542469,47.7076459860705,31.7536281968448,0.065415611501584,0.038460990783097
-91.6446551684695,47.709386706128,39.7702064533461,0.30956231746233,0.034824417695654
-91.6447900740404,47.7096232395191,42.3005164192831,-0.024575902415414,0.042738992500765
-91.6447634149399,47.7102676130458,37.8901602432314,-0.159944746967125,0.035113867422508
-91.6393577320888,47.6881725204484,40.0708986727586,0.706651206175732,0.034144644935991
-91.6399912036926,47.6928108201291,39.6520943799616,0.354742387098982,0.027794471463952
-91.640088728183,47.6929238899342,39.3892586122574,0.415155835372999,0.029120504775103
-91.6407729318166,47.6944813087148,36.431011819214,0.733483360436137,0.027613906702116
-91.6443100118842,47.7070092384193,39.34240793144,-0.127691258305599,0.040080067105777
-91.645931265376,47.7147009150097,37.7447256353979,0.484020765546395,0.031918925156477
-91.6399570935826,47.6928143701669,39.6931858845826,0.066690540837752,0.026930494226843
-91.639958452428,47.6929418627344,39.025016741263,0.279910869318243,0.040754255212271
-91.6405598269157,47.6943838238201,36.4430999834043,0.787493598880204,0.023384136944875
-91.6454183362159,47.7119568563327,37.7204171040893,-0.087395557289853,0.044021348087248
-91.6450963418266,47.7127718960519,36.8002010274057,0.005196242004774,0.044200217634553
-91.6399016672561,47.692948738774,38.6607748702686,0.139028681403001,0.039297084976655
-91.640074982473,47.6930500869793,38.8195663804876,0.200238890463916,0.035173272001773
-91.6447133166892,47.709629762324,40.4282140721389,-0.042088001776398,0.034751035603749
-91.6398064062105,47.6920663902769,39.5987999340781,0.383850292936181,0.052184496107873
-91.6399368705663,47.6921747165026,39.593845030139,0.431109777002125,0.049050464419846
-91.6399049609125,47.6923075606118,39.5888901261998,0.456689758329448,0.049031025608719
-91.6397387066889,47.6925885223813,40.1452905986849,0.30606353607986,0.036362472529405
-91.6401188203155,47.6929142515267,38.3718343699203,0.04639892843001,0.030904618334335
-91.6401522253236,47.6930367254616,38.5332331751008,-0.028537399487166,0.035173467203016
-91.640069933259,47.6931766633567,39.2865505688614,0.200441176949882,0.030039743363926
-91.6398257720658,47.6920617858123,39.6547939791847,0.350573413086341,0.054185285436695
-91.6398729434243,47.6921826891121,39.649429246654,0.392204199695741,0.056845001138774
-91.6398489897087,47.6923143348739,39.6647253920866,0.439873811247861,0.054219270821566
-91.6401313218867,47.692910665675,38.0855011645336,0.203953290003539,0.03288637571088
-91.6401174758436,47.6930402715429,38.5337131336702,0.081466948621702,0.033754342080558
-91.6401134169226,47.6931683963615,39.3105933827725,0.064879060861477,0.032610095861742
-91.6402333561232,47.6939164572058,37.5595388960202,0.510840154125223,0.035689512339592
-91.6406502098724,47.6957737451876,39.941142766642,0.600730123836554,0.031713791795312
-91.6437694636102,47.705805346779,41.2902037524991,0.357130822288088,0.059222693003632
-91.6435817386554,47.7059619326357,40.5155528579326,0.351013231208257,0.049330680190592
-91.64384801996,47.7060500893482,39.7242029500301,0.2712756681492,0.043358868883913
-91.6399447037047,47.6921701783805,39.6893890868787,0.308435939045477,0.055188197496044
-91.6398882377717,47.6923067334082,40.0467226986343,0.349663606846806,0.053165190103308
-91.640148490703,47.6929063751058,37.7991679591468,0.165654952737065,0.031750516234696
-91.6401122039499,47.6930393664177,38.5577559475813,0.079491744823569,0.03574009400604
-91.6420886880552,47.6997807095778,35.5276299555465,0.469602314118371,0.024192119474829
-91.6389147628113,47.688101226488,40.0685721788659,0.572783647324113,0.040913042162391
-91.6400809991621,47.6929148020469,37.8086535360608,0.143620624224241,0.037899195136609
-91.6400800186688,47.6930425007801,38.5832403523126,0.16950002951374,0.037237726632548
-91.6402177327991,47.6941708456835,40.1939374208211,0.584838789353244,0.031011698453242
-91.6440878694846,47.7067779692168,39.4135724149263,-0.006945548251981,0.037397051517781
-91.6388187773013,47.6877296369246,41.3915398292253,0.634604290016767,0.044315555887506
-91.6389743232103,47.6889872014788,42.0612210742882,0.715115441722192,0.041000458269808
-91.6399987732261,47.6929254098532,37.839023389584,0.103082394715753,0.043502874031253
-91.6412050998719,47.6977311432268,44.3108514041825,0.558100084316502,0.031211815141667
-91.6373835397348,47.6849930914315,38.0078974818627,0.424716122123811,0.024549779067648
-91.6385052830115,47.6866246202618,38.8551293434262,0.768043847067388,0.050082447704482
-91.6389966371499,47.687701010762,40.4868364490187,0.328200709846431,0.028176855065394
-91.6397740509653,47.6935959160361,36.8666801713437,0.055493387398722,0.032351344635342
-91.6413421216631,47.6989889608881,39.5128759904179,0.567077314393726,0.030490077589725
-91.6416213023524,47.6990747320963,38.1127621296517,0.561262130585396,0.030977166440608
-91.641431676407,47.6993597293052,36.2286533794765,0.463643940963747,0.029833309712268
-91.6382216948339,47.6866657671262,39.0694813531623,0.828895493144457,0.044760025360268
-91.6391452886887,47.6890855544294,41.0407753791884,0.90576566880516,0.040826130229993
-91.6396135313765,47.6922134804955,39.8187466664711,0.063478017867795,0.051325295415928
-91.6399621065609,47.6930533021292,38.7361560055203,0.125533089580794,0.045129112311131
-91.6400368166279,47.6944467277284,38.3261346557798,0.311871539299543,0.03200147961512
